series_id,period,value
EG.RATE.RETAIL.DEP.3M6M,2022-05-01,7.0
EG.RATE.RETAIL.DEP.3M6M,2022-06-01,7.2
EG.RATE.RETAIL.DEP.3M6M,2022-07-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2022-08-01,8.4
EG.RATE.RETAIL.DEP.3M6M,2022-09-01,8.6
EG.RATE.RETAIL.DEP.3M6M,2022-10-01,8.7
EG.RATE.RETAIL.DEP.3M6M,2022-11-01,9.4
EG.RATE.RETAIL.DEP.3M6M,2022-12-01,9.6
EG.RATE.RETAIL.DEP.3M6M,2023-01-01,9.7
EG.RATE.RETAIL.DEP.3M6M,2023-02-01,10.6
EG.RATE.RETAIL.DEP.3M6M,2023-03-01,10.7
EG.RATE.RETAIL.DEP.3M6M,2023-04-01,11.4
EG.RATE.RETAIL.DEP.3M6M,2023-05-01,12.4
EG.RATE.RETAIL.DEP.3M6M,2023-06-01,12.5
EG.RATE.RETAIL.DEP.3M6M,2023-07-01,13.1
EG.RATE.RETAIL.DEP.3M6M,2023-08-01,13.4
EG.RATE.RETAIL.DEP.3M6M,2023-09-01,13.4
EG.RATE.RETAIL.DEP.3M6M,2023-10-01,13.9
EG.RATE.RETAIL.DEP.3M6M,2023-11-01,14.0
EG.RATE.RETAIL.DEP.3M6M,2023-12-01,14.1
EG.RATE.RETAIL.DEP.3M6M,2024-01-01,13.9
EG.RATE.RETAIL.DEP.3M6M,2024-02-01,13.3
EG.RATE.RETAIL.DEP.3M6M,2024-03-01,14.2
EG.RATE.RETAIL.DEP.3M6M,2024-04-01,14.9
EG.RATE.RETAIL.DEP.3M6M,2024-05-01,17.0
EG.RATE.RETAIL.DEP.3M6M,2024-06-01,17.8
EG.RATE.RETAIL.DEP.3M6M,2024-07-01,18.2
EG.RATE.RETAIL.DEP.3M6M,2024-08-01,17.2
EG.RATE.RETAIL.DEP.3M6M,2024-09-01,17.2
EG.RATE.RETAIL.DEP.3M6M,2024-10-01,17.2
EG.RATE.RETAIL.DEP.3M6M,2024-11-01,17.6
EG.RATE.RETAIL.DEP.3M6M,2024-12-01,17.7
EG.RATE.RETAIL.DEP.3M6M,2025-01-01,18.3
EG.RATE.RETAIL.DEP.3M6M,2025-02-01,17.2
EG.RATE.RETAIL.DEP.3M6M,2025-03-01,17.8
EG.RATE.RETAIL.DEP.3M6M,2025-04-01,18.1
EG.RATE.RETAIL.DEP.3M6M,2025-05-01,17.6
EG.RATE.RETAIL.DEP.3M6M,2025-06-01,17.2
EG.RATE.RETAIL.DEP.3M6M,2025-07-01,17.3
EG.RATE.RETAIL.DEP.3M6M,2025-08-01,16.9
EG.RATE.RETAIL.DEP.3M6M,2025-09-01,16.4
EG.RATE.RETAIL.DEP.3M6M,2025-10-01,15.7
EG.RATE.RETAIL.DEP.3M6M,2025-11-01,15.3
EG.RATE.RETAIL.DEP.3M6M,2025-12-01,14.9
EG.RATE.RETAIL.DEP.3M6M,2026-01-01,14.4
EG.RATE.RETAIL.DEP.3M6M,2026-02-01,14.0
EG.RATE.RETAIL.DEP.3M6M,2026-03-01,14.0
EG.RATE.RETAIL.DEP.3M6M,2026-04-01,13.6
EG.RATE.RETAIL.DEP.3M6M,2026-05-01,13.9
EG.RATE.RETAIL.DEP.3M6M,2026-06-01,14.3
EG.RATE.RETAIL.DEP.6M1Y,2010-06-01,7.3
EG.RATE.RETAIL.DEP.6M1Y,2010-07-01,7.2
EG.RATE.RETAIL.DEP.6M1Y,2010-08-01,7.2
EG.RATE.RETAIL.DEP.6M1Y,2010-09-01,7.2
EG.RATE.RETAIL.DEP.6M1Y,2010-10-01,7.3
EG.RATE.RETAIL.DEP.6M1Y,2010-11-01,7.3
EG.RATE.RETAIL.DEP.6M1Y,2010-12-01,7.2
EG.RATE.RETAIL.DEP.6M1Y,2011-01-01,7.3
EG.RATE.RETAIL.DEP.6M1Y,2011-02-01,7.2
EG.RATE.RETAIL.DEP.6M1Y,2011-03-01,7.3
EG.RATE.RETAIL.DEP.6M1Y,2011-04-01,7.3
EG.RATE.RETAIL.DEP.6M1Y,2011-05-01,7.4
EG.RATE.RETAIL.DEP.6M1Y,2011-06-01,7.4
EG.RATE.RETAIL.DEP.6M1Y,2011-07-01,7.6
EG.RATE.RETAIL.DEP.6M1Y,2011-08-01,7.6
EG.RATE.RETAIL.DEP.6M1Y,2011-09-01,7.6
EG.RATE.RETAIL.DEP.6M1Y,2011-10-01,7.7
EG.RATE.RETAIL.DEP.6M1Y,2011-11-01,7.7
EG.RATE.RETAIL.DEP.6M1Y,2011-12-01,7.8
EG.RATE.RETAIL.DEP.6M1Y,2012-01-01,7.9
EG.RATE.RETAIL.DEP.6M1Y,2012-02-01,8.0
EG.RATE.RETAIL.DEP.6M1Y,2012-03-01,8.0
EG.RATE.RETAIL.DEP.6M1Y,2012-04-01,8.2
EG.RATE.RETAIL.DEP.6M1Y,2012-05-01,8.4
EG.RATE.RETAIL.DEP.6M1Y,2012-06-01,8.4
EG.RATE.RETAIL.DEP.6M1Y,2012-07-01,8.5
EG.RATE.RETAIL.DEP.6M1Y,2012-08-01,8.6
EG.RATE.RETAIL.DEP.6M1Y,2012-09-01,8.8
EG.RATE.RETAIL.DEP.6M1Y,2012-10-01,8.8
EG.RATE.RETAIL.DEP.6M1Y,2012-11-01,8.9
EG.RATE.RETAIL.DEP.6M1Y,2012-12-01,9.0
EG.RATE.RETAIL.DEP.6M1Y,2013-01-01,9.0
EG.RATE.RETAIL.DEP.6M1Y,2013-02-01,9.1
EG.RATE.RETAIL.DEP.6M1Y,2013-03-01,9.1
EG.RATE.RETAIL.DEP.6M1Y,2013-04-01,9.2
